date,temp,dewp
19960115T03,21.218838500976585,18.96286519368492
19960115T04,22.441842651367207,18.729602050781274
19960115T05,22.533052571614604,18.9131774902344
19960115T06,22.209597778320333,18.52803141276044
19960115T07,22.37183227539064,18.669123331705748
19960115T08,22.34117940266929,19.217113240559918
19960115T09,21.868907674153665,18.673807779947936
19960115T10,22.357179768880233,19.076904296875018
19960115T11,22.28008524576825,18.39057820638023
19960115T12,22.05568542480471,18.095066324869812
19960115T13,21.804100545247415,18.101780192057312
19960115T14,21.485806274414085,18.29688517252606
19960115T15,21.223114013671893,18.50179951985679
19960115T16,21.044031778971377,18.67290242513023
19960115T17,21.069138590494816,18.84423726399742
19960115T18,21.083127848307317,18.91986287434898
19960115T19,20.767404174804707,18.964070638020853
19960115T20,20.763423665364606,18.5043650309245
19960115T21,20.20967508951825,17.128460693359393
19960115T22,19.511904907226583,16.125902303059917
19960115T23,18.741769409179707,14.855073038737
19960116T00,18.306546020507835,13.798532104492208
19960116T01,18.0321970621745,13.161854044596375
19960116T02,17.6732126871745,12.916385904947939
19960116T03,17.910901896158872,12.548947143554708
19960116T04,18.70859273274742,12.239242553710957
19960116T05,19.820515950520857,11.843336995442732
19960116T06,20.862461344401066,11.491783650716167
19960116T07,21.55793660481773,10.993437703450542
19960116T08,22.15339864095054,10.768587239583356
19960116T09,22.566353352864603,10.43504333496096
19960116T10,22.792915852864606,9.982367960611999
19960116T11,22.6991902669271,9.453689575195334
19960116T12,22.225970458984392,9.14401041666669
19960116T13,21.291577148437522,9.774955240885438
19960116T14,19.993476359049502,10.425401814778668
19960116T15,18.39397684733075,11.190765380859398
19960116T16,17.838564046223983,11.011426798502624
19960116T17,18.13866780598961,10.814421590169292
19960116T18,17.91751912434898,10.909981282552103
19960116T19,17.633050537109398,11.24783426920575
19960116T20,17.130226643880228,11.414202880859397
19960116T21,15.558035278320334,11.477364095052106
19960116T22,13.747075398763045,11.310807291666688
19960116T23,13.921739705403667,10.94778035481773
19960117T00,14.179534912109396,10.414328002929711
19960117T01,14.227134195963565,9.838552856445338
19960117T02,14.102442423502627,9.451662190755231
19960117T03,15.510511271158876,9.369130452473978
19960117T04,18.30300496419273,8.979634602864605
19960117T05,20.93381754557294,8.55240681966148
19960117T06,22.777904256184915,8.186070760091168
19960117T07,23.432129923502625,8.911797078450542
19960117T08,24.144317626953146,8.946146647135437
19960117T09,24.52376403808596,8.965687052408876
19960117T10,24.59895324707033,8.898645019531273
19960117T11,24.3521199544271,8.67716471354169
19960117T12,23.63430379231773,8.84012858072919
19960117T13,21.95512797037762,9.185671997070335
19960117T14,20.71687622070315,9.139658610026062
19960117T15,19.81047770182294,8.664493815104187
19960117T16,19.00040486653648,8.026052856445336
19960117T17,18.260879516601587,7.362444051106793
19960117T18,17.603126017252627,6.804639689127626
19960117T19,16.8791208902995,7.292112223307315
19960117T20,16.24890645345054,7.160644531250023
19960117T21,15.799261474609395,6.975653076171897
19960117T22,15.427675374348977,6.831484985351585
19960117T23,14.991376749674501,6.7733225504557515
19960118T00,14.555191040039084,6.694320678710961
19960118T01,14.155171712239605,6.603705851237
19960118T02,13.7936228434245,6.599752807617209
19960118T03,14.806450398763042,6.928093465169294
19960118T04,17.268183390299498,7.293545532226585
19960118T05,19.96316630045575,7.876428222656272
19960118T06,22.357202148437523,8.312942504882836
19960118T07,23.695607503255232,8.631763712565126
19960118T08,24.803157552083352,9.073064168294295
19960118T09,25.362490844726583,9.729887898763044
19960118T10,25.47657267252606,10.041890462239605
19960118T11,25.20476175944012,10.076168823242211
19960118T12,24.311454264322936,10.828167724609397
19960118T13,22.42725830078127,11.393975830078146
19960118T14,21.160784912109396,11.21089782714846
19960118T15,20.363216145833352,10.477086385091168
19960118T16,19.65298055013023,9.76127624511721
19960118T17,18.904291788737,9.096306355794294
19960118T18,18.152965291341168,8.702884928385437
19960118T19,17.520857747395855,8.391080729166688
19960118T20,16.946445719401062,8.2862009684245
19960118T21,16.453527832031273,8.21242879231773
19960118T22,15.933352661132835,8.144706217447938
19960118T23,15.43539021809898,8.018607584635438
19960119T00,14.947070312500024,7.976636759440125
19960119T01,14.54434102376304,7.937103271484397
19960119T02,14.211538696289086,7.91173299153648
19960119T03,15.246913655598979,8.195099894205754
19960119T04,17.661568196614603,8.412654622395856
19960119T05,20.251856486002627,8.967506917317731
19960119T06,22.638549804687518,9.302703857421896
19960119T07,24.163000488281266,9.6507029215495
19960119T08,25.229048665364605,9.934401448567732
19960119T09,25.83065592447919,9.896387736002623
19960119T10,25.999702962239603,9.786679077148461
19960119T11,25.76660156250002,9.645980834960959
19960119T12,24.797527058919297,10.572576904296897
19960119T13,22.888308715820337,11.087754313151063
19960119T14,21.698176066080755,10.74151102701825
19960119T15,20.935682169596376,10.211730957031271
19960119T16,20.29409586588544,9.761771647135438
19960119T17,19.720355224609396,9.484440104166687
19960119T18,19.146002197265645,9.338191731770856
19960119T19,18.376632690429712,9.073533121744815
19960119T20,17.76436665852867,8.915762329101584
19960119T21,17.21862894694013,8.740478515625021
19960119T22,16.715447998046898,8.57422790527346
19960119T23,16.308945719401063,8.388010660807314
19960120T00,15.927999877929707,8.23537292480471
19960120T01,15.535465494791689,8.116284179687522
19960120T02,15.16433614095054,8.095674641927104
19960120T03,16.263939412434915,8.456850179036481
19960120T04,18.945364379882832,8.580339558919295
19960120T05,21.597290039062525,8.685777791341168
19960120T06,23.78102823893231,8.270013427734398
19960120T07,25.051128133138043,8.242449951171897
19960120T08,25.921644083658872,8.14607340494794
19960120T09,26.349685668945334,8.310639444987
19960120T10,26.46994527180992,8.366181437174502
19960120T11,26.229796346028667,8.346362304687522
19960120T12,25.261716715494813,9.404192097981793
19960120T13,23.27788594563804,10.112041219075543
19960120T14,21.880676269531275,10.155246988932314
19960120T15,20.99640096028648,9.790453084309918
19960120T16,20.282126871744815,9.320486450195334
19960120T17,19.571999104817728,8.941002400716167
19960120T18,18.853622436523462,8.705534871419292
19960120T19,18.327290852864603,8.781891886393252
19960120T20,17.754174804687523,8.820938110351586
19960120T21,17.233706665039087,8.793009440104187
19960120T22,16.73680419921877,8.738457234700544
19960120T23,16.29510599772138,8.709371948242211
19960121T00,15.913641357421897,8.67433064778648
19960121T01,15.602475992838563,8.64799499511721
19960121T02,15.366215006510437,8.713912963867207
19960121T03,16.828313191731795,9.250226847330751
19960121T04,20.360506184895854,9.443531290690126
19960121T05,23.33350118001304,9.485031127929709
19960121T06,25.330854288737,8.337162272135439
19960121T07,26.22286783854169,8.324512736002626
19960121T08,26.832067871093773,8.528806559244813
19960121T09,27.117926025390645,8.726274617513043
19960121T10,27.224346923828147,8.937987263997417
19960121T11,27.018694051106788,9.046597290039085
19960121T12,26.020979817708348,10.381284586588563
19960121T13,23.842549641927103,11.511888631184917
19960121T14,22.42935384114585,11.571943155924501
19960121T15,21.567201741536483,11.156239827473978
19960121T16,20.79635009765627,10.706908162434917
19960121T17,20.02582092285158,10.347952270507834
19960121T18,19.222505696614604,10.158905029296898
19960121T19,18.53609008789065,10.585518391927105
19960121T20,17.85446980794273,10.406021118164086
19960121T21,17.319920857747416,10.38491414388023
19960121T22,16.949240112304707,10.313359578450543
19960121T23,16.693916829427106,10.206334431966168
