sigOBS,sigPRO,muS2S1,muEI1,muI1S2,muI2S2,betaOUT,rho,tau,bH,q0,b1,b2,b3,b4,b5,b6,delta,S1_0,E_0,I1_0,S2_0,I2_0,K_0,F_0,alpha,sample,loglik,loglik.se,flag
0.3128453403056947,0.15168635929577998,0.15097122656737144,11.17622978854514,22.370720530077108,5.565518034701879,3.119610552932156e-5,0.01041794324192038,0.13502196110161868,1.6933460860543772,0.9523173727168543,-4.186779,3.5754272826046485,1.1683526450650978,7.743269391635179,-5.315663185253469,1.062986299627118,0.02,0.24289299324955027,0.00245839531960006,0.14568152950571006,0.37414762287590825,0.2348194590492314,0.03651436103070366,0.9384165619596332,0.9939021291867608,1,-1300.2032013573205,0.7333037149023486,1
0.2857214139398253,0.13546994794637396,3.1865217138767785,33.169883415758456,18.877629829270784,4.315803739782638,1.3470677562806038e-4,0.01458473091663074,0.1798666429470333,0.9280958390902868,0.48117581772651263,-4.186779,2.1793030496436985,0.5994423494203455,6.232852122117201,-3.040206779973583,-1.9769511182484087,0.02,0.3774619871698477,0.0038799902284098,0.13873891411084552,0.4137144198458497,0.06620468864504714,0.05053623414152559,0.2147307656200411,0.7460340108777966,2,-1309.681085409798,0.5537786496362811,1
0.08278905240213061,0.06920378669621102,0.26994480830017,145.92442621077794,52.89972119262227,11.02193892909223,1.438195529840463e-4,0.01240972834460428,0.02172583039815123,0.6900944740415081,0.9747157454069106,0.7516994,1.0599269253024075,1.7175138908762393,3.2296520390955656,2.047477252435653,2.1872396304753834,0.02,0.11147865109278572,0.00214914399181681,0.05011922814017291,0.7038228471417334,0.13243012963349113,0.0291598137908062,0.5127967965714924,0.7974134115937499,9901,-1258.9707249288572,0.9987392130124092,1
0.12995490481208727,0.12600091189077495,0.08836762971994803,77.19866394452261,53.660064976416,7.393698743977077,2.8244822931114687e-5,0.02862584758185349,0.06865080216752915,0.723319045548157,0.61577151743061,0.7516994,0.7135618778857069,2.0334986871315466,4.137522408664823,2.312270785598183,1.234549258973643,0.02,0.10114427511315834,0.00198749140362839,0.10168095096221562,0.7231356937514635,0.07205158876953413,0.02846009761370652,0.35880921945821653,0.8657898047241785,9902,-1263.962988082097,0.3621050434404719,1
0.2730298998486629,0.1762216492594481,0.05011064565614018,25.975279941004384,13.041162004984052,5.185353877562776,5.325689038021384e-6,0.04477454456931137,0.17180050649397857,0.09330625992366708,0.739741409177627,-3.6879427979797974,1.0294917568218134,0.6889532000099697,6.899024094437025,-3.930225962447683,-0.629702130878774,0.02,0.21780654241672984,0.002012709336953,0.3123090833330912,0.3565059650776818,0.111365699835544,0.01422381325023639,0.2090904145716368,0.8249081123955568,1001,-1290.183958927271,0.30014800633582733,1
0.2969520616541062,0.15527751466788292,0.01416729167606494,50.218392723033595,38.38829441521745,14.577482792387402,1.3582991406915763e-5,0.02091815447083596,0.1886732657722729,-0.38923709450179034,0.8700835831540228,-3.6879427979797974,4.293259197070251,2.169014194762385,8.194593906816541,-2.4142927660179625,0.5462907867283969,0.02,0.4711734891226175,0.0014366327650129,0.03030215989390626,0.425164789854696,0.07192292836376737,0.04356180241255793,0.23372132124280048,0.9211421486322746,1002,-1296.9345913245916,0.2224142616422047,1
0.24976658695902385,0.23094449530360137,0.17312216514196227,21.55279288345668,9.421522885482537,2.5935303058818127,3.0611209836719285e-5,0.02414417931396123,0.16611609357561058,-0.5317410621361872,0.7827672963366481,-3.6879427979797974,0.7531966252250021,-1.4600123112448402,8.067680096584727,-4.58287977644489,-1.0963517148337816,0.02,0.23884175974021396,8.53996199932188e-4,0.17430536179096626,0.315756127147076,0.2702427551218116,0.08595574894092796,0.2822333881282177,0.8035473457038987,1003,-1289.9663510246353,0.2923427797001177,1
0.30298462590043135,0.15158824643800672,0.4932248579122454,67.2409046187773,62.9265647605983,6.256720563829118,4.317319550852639e-5,0.02122569806871609,0.1831563473490838,0.5501205733339309,0.7328324715799097,-3.6879427979797974,0.7246190483697996,-0.4619795114300481,5.899244414640582,-2.687894592167909,-2.6276838912605935,0.02,0.05531825145971097,0.00132136032397665,0.271562135731572,0.37210450981328885,0.2996937426714516,0.05712243611975409,1.2281809556579812,0.6252622985337156,1004,-1293.0878345524904,0.1987363705971769,1
0.2848915846202218,0.1416997660580794,0.7500581178047561,72.64449951084268,59.07684875442618,11.48823916643524,7.013769428576126e-6,0.02217210478254473,0.17540284219184055,0.7153938478217281,0.6508164600660724,-3.6879427979797974,3.957585373483304,1.6123021513897,6.308907089816729,-1.0858555403726335,-1.5902565872142918,0.02,0.20751957681663025,0.00227201724306306,0.21006938159979663,0.40536670755517346,0.17477231678533645,0.02845606328698479,0.40004445114011605,0.7806562146397135,1005,-1304.6342779801569,0.5501904529278715,1
0.291263702569021,0.13686955090973874,0.7906640587858795,42.3144970083196,46.472010423664166,183.92122826759697,5.196850328860525e-5,0.02918930794950443,0.189586938575049,-0.4848947028216522,0.9383070001857212,-3.6879427979797974,5.1672245227257285,3.8208058560152502,8.491702043060801,-1.0926676519387375,-1.438072079396421,0.02,0.0845717301662067,0.00131013048689017,0.2715025707446532,0.5375419706381908,0.10507359796405916,0.02228660480126518,0.6278552705300887,0.9440163385546944,1006,-1300.8822454901674,0.2731935751043409,1
