sigOBS,sigPRO,muS2S1,muEI1,muI1S2,muI2S2,betaOUT,rho,tau,bH,q0,b1,b2,b3,b4,b5,b6,delta,S1_0,E_0,I1_0,S2_0,I2_0,K_0,F_0,alpha,sample,loglik,loglik.se,flag
0.2441331050041755,0.20857760405366235,5.861842716528302,70.92452569891346,2.6328961289538153,1.5756903745399693,2.230648565480408e-4,0.0094453133155327,0.11068895279930097,-1.332472566007504,0.7455288610029541,-2.550171682633854,-1.8082586776134528,-2.0643294671939705,3.4279679658264945,0.9407813592194358,-1.5586776307681456,0.02,0.05763555663583766,2.1306952524438044e-4,0.08196179163100091,0.8370634658602271,0.02312611634769001,0.2500847038735527,0.1037669803089226,0.7648319798,21,-893.8400183655183,0.21060576766982397,1
0.2715770634564462,0.22363819632654952,2.1623124977693604,12.816993302427504,2.377613657342093,10.509808852989927,4.245612474143122e-4,0.04685039844044193,0.07308023809708791,-1.2446254612840584,0.9613432394320348,-3.600616024634923,-2.0562156483476635,-3.4922993482890456,3.5861225091606475,0.4774217743877256,-3.678822030176265,0.02,0.04931213734252033,2.3574460384979715e-4,0.08631573796617112,0.8468337184560039,0.01730266163145487,0.05749756490691406,0.14792203096579598,0.7648319798,22,-898.0936993257604,0.1941806990794194,1
0.2678022999961934,0.26936346601949046,70.81254810866612,47.55338010756043,141.27576662948374,0.10969625675221144,0.00132920489065489,0.00358004275911877,0.16749554078069903,-2.6456043453244047,0.9729840426056036,-0.6644533641845435,-1.5714644548811114,-0.668731299202826,4.9935325921751135,1.2054905126349669,-3.1246325328990663,0.02,0.17936376049627198,3.645149272473265e-4,0.11953405189717456,0.6612502496899885,0.03948742298931764,0.07436051061394122,0.10640306564505617,0.7652470737292929,23,-898.3901691906807,0.24044367673429792,1
0.29851920156515804,0.22815696020550744,17.825904741374952,22.28773652701456,2.7911403770747345,11.72641851131882,3.8422608902392185e-4,0.00585767727644251,0.1408049675680969,-2.238438876446495,0.3877276009427785,-2.538340935077056,-1.4170112344007946,-2.378084247662312,5.746471952286383,-1.479737859021671,-1.1369706539713422,0.02,0.13373446386993526,6.086761769038009e-4,0.13806628250412722,0.40541918448981895,0.3221713929592148,0.08255433426888496,0.2356229658190447,0.7648319798,24,-898.508100459336,0.14156803634845602,1
0.30728423903283963,0.20538879380654,0.7742801379707913,47.93297764904234,2.833480918204153,2.7800104406125175,4.1978408560043503e-4,0.01665487785326471,0.17522188798255203,-1.483309735216643,0.8622621981168205,-2.411826957092776,-2.1956864875176536,-1.7488305901695291,4.470588297080163,-0.22370889812739203,-5.211461280628372,0.02,0.0681691079755974,2.855709317438626e-4,0.14566406515088562,0.7314457840826417,0.05443547185913143,0.1012302614258186,0.2300075311284324,0.7648319798,25,-897.2731230925789,0.1195383206459382,1
0.1994273625407287,0.2237132184155751,15.835696194979295,21.239097329324373,2.795811884768838,10.697413104509364,0.00136990553128199,0.0102220855356071,0.06242027791328921,-0.7599416331636915,0.7864974300117594,-2.1674419238266136,-2.365347131116712,-1.723292355952728,2.697067531423089,0.4778843505677911,-0.987941284209538,0.02,0.08818684725356202,9.508134065363865e-5,0.08102040375624699,0.7758310046917345,0.05486666295780286,0.08369326923364484,0.15444645098712181,0.7648319798,26,-896.5093399009216,0.40514369419317314,1
0.26094621267364215,0.20173571091879955,3.039290004457564,88.6222455001879,2.9474374699855153,123.7367278370918,6.989436748165519e-5,0.01969232808665094,0.12504272484271362,-0.8198765503289343,0.9680730758382854,-3.429624447392143,-1.71282675004731,-1.934296229479308,3.275583116132645,0.3067140039084008,-1.30139899967922,0.02,0.02824242112751016,1.292264034119026e-4,0.05997203515789336,0.8589081089852696,0.05274820832591494,0.07446882714190406,0.11510121029594247,0.7652470737292929,27,-896.3523108251761,0.14948403251804923,1
0.31227780039848607,0.23573908562694523,214.44392584276883,63.50399740203526,9.831579699309131,1.5753571663480928,0.00189037842844925,0.00195469327038901,0.16948193820503069,-2.546274961368946,0.976835177750202,-2.3962539928107045,1.164350374559647,-1.1095741644458528,8.408112941470316,-1.0730105163643784,-0.36065260183399606,0.02,0.24611851854238165,0.00116508123340683,0.10575090582276007,0.6060381148491133,0.04092737955233823,0.1851713650858868,0.14655944434054077,0.7648319798,28,-900.6371832089491,0.10727110848337831,1
0.31548108573229444,0.19546123894183595,0.7405359357795189,44.25065288020473,9.77548115482081,5.381039426912356,2.3678301143045656e-4,0.02936464596895611,0.1328662228711553,-0.5939945406934394,0.9991222773227352,-0.9591312589766582,-0.8215108651020008,-0.9209450316385888,5.578994027338019,-0.04098394248191597,-2.217392919691322,0.02,0.03390248471392854,6.470594789277435e-5,0.01476070034051836,0.9393215749167344,0.01195053408092603,0.07446633793510046,0.1717497068183994,0.7648319798,29,-900.0650044539289,0.17583864846165995,1
0.3621815425025643,0.13431341670983785,49.55982850649598,103.65159333734914,33.53986269783844,2.871328879248397,0.00294152891201655,0.0010523913303325,0.20001941796560105,-0.8521996434078245,0.9298695291044584,0.6218327235358057,0.9563015382844208,0.9715575336457396,8.315444156377053,-1.9191047726677857,-1.9996008192931485,0.02,0.16320719850965792,3.6452156107232416e-4,0.0268770522829869,0.7158934053493452,0.09365782229693773,0.21199184687864,0.5178825726150953,0.7652470737292929,30,-900.4566671479795,0.15101228001620826,1
0.14765119783778427,0.18331176423232085,3.677930870738612,16.213170262466342,3.5104763697280683,3.0828237012035293,7.759154927169209e-5,0.02892052422001722,0.00627316608130359,-2.5536124815640338,0.166238158851143,-2.353199992059831,-1.4299060677796152,-3.51718039052701,4.235137176723916,0.21874188105361253,-0.1427851354197852,0.02,0.09706134292458549,0.00101055988440688,0.0732290283652536,0.7138758586582389,0.11482321016751527,0.18067246998339373,0.16499952758329903,0.7652470737292929,31,-897.5916981590259,0.3419938812440459,1
0.33192815711374285,0.2171772474871662,0.7515372288842262,109.63739675858903,3.132732594279141,2.1250266449227246,1.9684547376603467e-4,0.00992945185077617,0.17802431376213065,-2.0147261970860333,0.8621805457674828,-1.3531912904925674,-2.332442023029046,-2.428179436110767,5.82811380746553,-0.5769908124892346,-4.950810208805089,0.02,0.16994694716728692,1.243923855099286e-4,0.29817386721889966,0.4978328161827999,0.03392197704550357,0.08663550869589919,0.13405054535040783,0.7652470737292929,32,-898.9499928542307,0.2919531423834561,1
0.18576588989539,0.24601850359171828,7.439462930719243,97.6608006995702,1.2598626310606793,2.3278729322756337,0.00344763719572843,0.01042769527039267,0.092851580334090425,-0.06288208456867335,0.4978816621597079,-4.67595384303446,-3.078174277336762,-3.468419789053503,2.238212197475547,-0.2728214278290078,-0.8957649456125221,0.02,0.08622694695185827,1.57593284101605e-4,0.14276929199687333,0.7626212759302702,0.00822489183689662,0.2480184771933041,0.0388296853889447,0.7652470737292929,33,-903.0267309619644,0.3725470262307326,1
0.3088553222052797,0.202723399651051,1.7997024654450968,104.01950591169626,8.757569021936673,4.548143998712704,8.755913517684889e-5,0.0062514230590688304,0.15449771071489082,0.7395559744419716,0.8991466666654748,-0.8404268742045585,-0.834905851993564,0.03434150661970187,4.887153297296563,0.7285835455069883,-2.1730262219306424,0.02,0.13380112776620923,4.015507177189391e-4,0.07863855317642084,0.7280113853844731,0.05914738295517791,0.10616701550431364,0.27859467261274373,0.7652470737292929,34,-900.1909966140024,0.2096452534316265,1
0.2946927442483751,0.27632221325383105,4.188578428242377,13.629722741088107,1.3472420721994922,1.099333111579693,6.354753655424843e-4,0.00501417451931132,0.15175591814574452,-0.541241256499126,0.9774270986090152,-0.9175101053598674,-4.364695038906341,-0.18332791385436173,2.8104965907198736,-0.6330888002699246,-6.932718887891191,0.02,0.295013161477219,3.870217688829067e-4,0.2888352453588598,0.34982653019804894,0.06593804119698923,0.08612003485487348,0.32503011969323997,0.7652470737292929,35,-902.1812789846724,0.18198604665548695,1
0.35013851220261666,0.1773099412244949,0.4817065678188266,99.68042855233875,43.432803331344466,14.330843838596108,3.821199492981007e-4,0.00990361664909452,0.19619297739854344,-1.233824644392661,0.9848632778955932,-0.3159823080032545,1.4930705115357892,0.6981391482141839,8.077041015175705,-1.589153958734882,-3.945577823977671,0.02,0.09491064375542548,2.7607497828853423e-4,0.34871812248095885,0.5090247294724943,0.04707042931283282,0.34166962893767194,0.06499575399948113,0.7648319798,36,-901.597202985368,0.16144398836549004,1
0.19239089540367865,0.14857344770950545,17.191720600341295,27.4803859106876,5.397976113591959,1.5292234699489686,3.3507815672445356e-4,0.01068703665380124,0.04012085626861385,-0.4897961813363904,0.990542923550472,-1.865823397768853,-0.7664533295024343,-1.7011172612478358,3.76822817052318,0.8149440164805659,0.1140778450631986,0.02,0.03564306948004444,2.5766798072930663e-4,0.0185670423102575,0.920071759409756,0.02546046081921273,0.23982375602054512,0.2442489592209763,0.7710583887393939,1495,-889.363468497599,0.18192849408120773,1
0.1482203125420965,0.16450423833383793,4.663849930578378,66.41905613648774,1.9533141423296736,7.742181685166098,1.8088346002928537e-4,0.02729906367754443,0.05688106329883367,-1.2264816639172749,0.9991327024898536,-3.119030074320495,-1.2589082229525466,-3.862379898611386,2.828843260766987,-0.08064145445885966,-0.3698977012585282,0.02,0.06601159951886983,1.733607922698056e-4,0.1751409180075867,0.7239867965602768,0.03468732512099697,0.12995485224051015,0.11376654008668638,0.7710583887393939,1496,-892.6490165619771,0.21901943085324105,1
0.18413571213421573,0.14693011245741952,0.1535996081787173,19.754658277418987,5.816290621722237,3.0384476268655987,7.963685268804285e-5,0.03655343142663268,0.01499001607317485,-1.857611568536538,0.9902987249604795,-2.1255879883030233,-0.7889972327556366,-2.4360407528003543,3.8649266455824303,0.4203365303869975,-0.12088913734113758,0.02,0.17991809353957897,8.228154892172126e-5,0.0502861924690562,0.7041535694982337,0.06555986294420944,0.16133469595234037,0.2427144300165382,0.7714734826686869,1497,-888.7011664555586,0.17443924841017155,1
0.13595675631539042,0.18551119777500685,3.733692163260806,40.344543920517594,5.64053075814982,1.664242578543561,5.568819824098402e-4,0.00879754345303105,0.06203198607357414,-1.522699208940862,0.9429754971559704,-2.1851307439077323,-0.00946414267586541,-2.2744978537669516,4.994486694016792,0.19733081739993963,0.6446870601270657,0.02,0.2548246638251134,3.5622942666034183e-4,0.1371974400734686,0.5594517335420872,0.04816993313267045,0.1615621802555664,0.07281177886457321,0.7714734826686869,1498,-888.1937139290566,0.4441907468233105,1
0.1682576753184646,0.20201560788189651,2.975363647258834,28.37702066007518,4.6457239611341405,2.12972854995583,2.151764513375919e-4,0.04437489144008471,0.05981102744212713,-1.4253408742433864,0.06485518029041186,-2.7806652427621774,-1.1899879254700476,-2.374431694445539,4.305050963892872,0.27689247895765495,-0.541902438931197,0.02,0.06179391088170301,1.752774397372292e-4,0.04409635926891373,0.8012222548406108,0.09271219756903518,0.06581331331746722,0.05186432481578226,0.7714734826686869,1499,-890.1042566405669,0.18698243965689385,1
