sigOBS,sigPRO,muS2S1,muEI1,muI1S2,muI2S2,betaOUT,rho,tau,q0,b1,b2,b3,b4,b5,b6,delta,S1_0,E_0,I1_0,S2_0,I2_0,K_0,F_0,alpha,sample,loglik,loglik.se,flag
0.10376137749064686,0.13623663025300467,0.733397641219657,178.18510115556128,41.57538130703502,5.940283009256667,5.456316977290414e-4,0.00813227369284038,0.06393786983666291,0.9489323770830828,-1.2366219281243065,-0.2719559995842671,-0.02987641900461422,3.647310563449729,1.1017158325188283,1.082278236218575,0.02,0.494630590700927,0.00547028418459338,0.03817121593601619,0.15494223114410435,0.30678567803435897,0.07241151980529036,0.05949943636363637,0.6494612126705683,912,-1276.5889216467797,0.376207013994228,1
0.15207341938178995,0.18832854620833892,0.4059513225223916,166.97228696946985,84.00970025315928,1.6389567192392722,3.1998203404325725e-5,0.02107946479005215,0.09297553194038592,0.798930964966088,-2.2715128899888652,-3.0229894415812626,-1.814378869554368,2.065164560967731,-0.1525767622353319,-0.8143994903786304,0.02,0.23190944333695548,0.00283881952712822,0.01190135754297837,0.21942848991515915,0.5339218896777788,0.09906886122122514,0.05949943636363637,0.49258766740468024,913,-1283.1311766212946,0.35703645169663645,1
0.1988019353178536,0.2069101565394206,0.20167317798375364,125.45168115201696,120.25066462025308,7.487970159987112,5.278145460512305e-4,0.00953852000602502,0.1402682895632429,0.9055988209620676,-3.889461610625748,0.1691359244170811,0.22737269322373188,4.905189000984137,0.7087312828653838,-0.8518877903692406,0.02,0.4042554842746356,0.00352155988263511,0.0075689525857491604,0.3516933551861538,0.2329606480708263,0.4808250396110138,0.05949943636363637,0.6486461273634669,914,-1305.1094648502644,0.34328807623557417,1
0.17744552822977147,0.13478841052142138,5.046144744484457,40.03859534776856,21.1648773376499,0.874676007722344,2.649992233683747e-4,0.00877551448375938,0.05041838982116057,0.8440120999472843,-2.0296097583374877,-0.7470851411766314,-1.527268177898721,2.7112630653849674,0.7064918625264469,0.3994558832326031,0.02,0.5242968340845431,0.00351632498004662,0.01256040180080316,0.28411346003101073,0.17551297910359628,0.2888673714747309,0.05949943636363637,0.5919409227863289,915,-1296.352690731427,0.37839507041759257,1
0.274264962085737,0.156466134717617,5.682894676973384e-4,11.527762129518155,3.0083162856398347,67.98311275017178,2.226776479816939e-6,0.01529539679513418,0.12366407333230144,0.9994840153056568,-0.14799314514961054,0.1261856499262348,1.5934000141770817,6.42545402886603,-0.5539217012403764,-1.766073650604912,0.02,0.40334090529216554,0.0104366981451694,0.02414738257532306,0.19222339320114143,0.36985162078620065,0.11622467455774271,0.05949943636363637,0.896140393265105,916,-1281.1303617344456,0.2446765076497749,1
0.03387451168912719,0.1554540149648648,0.03171111169009803,42.800530359064766,10.025011162305606,1.287643757916216,2.429931761889434e-5,0.03075234286275736,0.04228061998958967,0.994398559045018,-1.873784141761153,-1.6236933879938087,-2.700012989718087,3.2236322782090427,0.4529806412271442,0.3912431936047479,0.02,0.28866908106536576,0.00251065839509281,0.01341580437270358,0.33679327384452684,0.35861118232231104,0.2514380013401726,0.05949943636363637,0.876040863803681,917,-1314.2764084630862,1.751452988250967,1
0.02748938920175676,0.2167631293962032,13.45189181814136,37.29641967532665,35.67386149672636,2.0331054251339284,1.7660474345168364e-6,0.0161794254751154,0.06901777357114441,0.9465760693493548,-3.1805654951592053,-2.051401902956539,-3.166948661342027,2.5101007510334137,-0.7554364460973569,-0.8818065200031353,0.02,0.5081162687113062,0.00361118166327839,0.01107734572409763,0.3300591796416991,0.1471360242596187,0.11586425415892863,0.05949943636363637,0.3692910421139639,918,-1326.563204470625,1.106080185587758,1
0.2586533988276866,0.190428265083071,0.00309744796266677,20.712800497400806,528.6452144187604,5.58855254722072,7.579890112456343e-5,0.02276163055229872,0.16249808563550563,0.7851098741680796,-2.4952447926520187,-0.18224935425095548,0.17179785917396595,5.494899276072606,-1.6000954513691106,-3.636847378899746,0.02,0.4128455961743923,0.00457255631028551,0.01050551711738708,0.36234079206527775,0.20973553833265737,0.11349921674777436,0.05949943636363637,0.6816927318043373,919,-1302.9303011336422,0.2854960331084998,1
0.08609218059091202,0.15867780398678422,0.18850380694681276,19.61124184110501,5.985618998828703,2.6657965874985377,2.1673302220268103e-4,0.01317894365300941,0.01015638679456555,0.6438629882440218,-2.0154173237750967,-0.35227157875803883,-1.4326214925024132,4.242257876208669,0.941903776595486,0.8589911895005465,0.02,0.5547620767797858,0.00984789758005519,0.09659162639312216,0.1731113288670198,0.16568707038001723,0.16100498946999797,0.05949943636363637,0.8348910067768762,920,-1301.60216171757,0.606085697857298,1
0.13195279040183178,0.21132902565767012,0.00899380988911616,136.95197797428324,106.390364693256,6.004972391828704,9.544608390096128e-4,0.01485417835678029,0.11251620995037556,0.670655500436147,-2.3726669678876138,-1.266570408690166,-0.1646607292192621,3.39420636452557,1.0854490453705845,-0.6245621642120213,0.02,0.5126543721161498,0.00194475457266279,0.00446650307907448,0.334539321440754,0.14639504879135906,0.23864377243607215,0.05949943636363637,0.5526539842453081,921,-1297.2369629331315,0.3265240073567822,1
0.20034236228853916,0.14545161640712392,0.01076381610058225,17.55281900022888,7.828796852269555,0.03313437600520762,1.2469625616464682e-5,0.03044123833470308,0.02446035019577075,0.9989797946036004,-1.994250705474105,-1.3449232927017312,-1.6750676183773834,2.783116335553699,1.2759756839379597,0.5580920605833429,0.02,0.49761694417484703,0.00137971716175064,0.02558071991814552,0.11190238675152842,0.36352023199372824,0.24736090343788433,0.05949943636363637,2.470133878435221,922,-1299.8297666935605,1.4104787634115017,1
0.31308151808789353,0.11503789641092114,0.01762418818064716,36.22973454950353,90.9631314387512,15.911277354637866,2.442229843252668e-6,0.02723326958261844,0.15979479326116852,0.971868230497442,-1.9959658653618784,0.9929652265114318,1.688837414189144,4.9971473071721295,0.1730891210289033,-2.290040759194717,0.02,0.2263806207328256,0.00332766422531571,0.00872311493702296,0.3713054088465222,0.39026319125831355,0.15763230938788103,0.05949943636363637,0.7006914311558393,923,-1310.7661240374807,0.7610271274002663,1
0.15731422658964644,0.12532151257417698,0.03448784031527755,102.2282916333054,49.02781439330066,7.5238335991907634,1.2592033186358776e-4,0.01416789910778784,0.07689657587799423,0.9962196184384514,-1.3429029055768609,-0.678350819475225,-0.06967693465341553,3.636119775664215,1.234472882827143,-0.05850140563564077,0.02,0.5459501257332241,0.00265836755040742,0.00364312103133077,0.2762549163393176,0.1714934693457202,0.07851162288645859,0.05949943636363637,0.6607679420337628,924,-1319.5591151973351,2.158903972979847,1
0.2829565945329601,0.10232713249386532,0.8677636834114044,13.896709964354578,284.5217575077023,22.895494995224272,2.923536311698159e-6,0.00966098222628425,0.10839574517611708,0.9679549251639592,-1.5366592576154303,0.3943709832963741,0.9340110775509765,4.447956653821066,-0.19159014954709083,-0.5494825123615673,0.02,0.28734042473907057,0.01091007484189067,0.0066585697702343,0.4582014129251179,0.23688951772368655,0.25239551087112894,0.05949943636363637,0.4982111349284002,925,-1323.9959996415748,0.7090062847242838,1
0.14798019587409583,0.14016319510532663,0.03439116036990469,17.72028556062058,1.482805589544887,7.178242316017982,2.4445467483799363e-5,0.01080576016351124,0.037362198776293,0.9908490121855952,-1.1934242876624064,0.9451280039286416,0.5829699545354728,4.957615571077427,1.6813888257860157,1.98586782457254,0.02,0.6371747443649645,0.00156777862197558,0.0352787392598295,0.16872986725371805,0.15724887049951222,0.21463250679818063,0.4648923,1.2973740202870878,9901,-1266.182985895831,0.223845802015081,1
0.1760400573844224,0.19083784229686795,0.00177926373370737,18.65983584040737,55.42495727062831,0.10223010485569616,8.485859365877478e-6,0.03222182975898961,0.07968311083061069,0.9987494243868236,-2.478968466423018,-1.1146354770189493,-0.9825600726245696,3.798099270934985,0.5354184993483032,0.5137642407078248,0.02,0.16881098586519433,0.00156059885266684,0.00626638167230385,0.3479429151704388,0.4754191184393961,0.1745974342326799,0.4648923,2.593344347435791,9902,-1269.9493212230216,0.30489296400412047,1
0.12370545126163848,0.1395114860227252,0.26938708019989516,66.34303726158056,18.897698244493387,3.969040562772648,5.389771200298157e-6,0.01303574082493379,0.06955372329601464,0.9994026010802708,-2.1793785090152835,-0.7725603789692193,-0.5466772985418814,3.336299490952761,0.5113023801805282,0.8517809401277523,0.02,0.237828101639065,0.00252363531310995,0.01401079898555779,0.3578079233624471,0.38782954069982023,0.21028433359033377,0.4648923,0.6814866137658425,9903,-1274.3489258188324,0.2873897745709678,1
0.1720370300880424,0.20827236400866975,0.00830464293174994,151.77776609346148,1.1279492742211723,3.6820547603820746,5.4720164275840435e-6,0.01843745619794375,0.11997547228721632,0.950081974957642,-1.742246836838988,-0.2984850530782875,0.00351491460821538,5.2714530747804504,1.7361166052749923,0.1814836522786596,0.02,0.2062532422437576,0.00178147932315887,0.04489633508876498,0.29178437358900244,0.455284569755316,0.27583863469801917,0.4648923,1.249149338772291,9904,-1275.5255117380889,0.14708259394028075,1
0.12351384100601843,0.16939350026623262,0.84218083360698,17.474953588878332,29.973732061285546,0.6011529580025665,1.0536903229771232e-4,0.01691888620798882,0.02598695546053195,0.9853992250755224,-2.6975344615870074,-2.0988200586714107,-2.2455919158594457,2.0680508135209843,0.5469206158841331,0.05756886106156667,0.02,0.5206680867253728,0.00314229632893815,0.0115074964778409,0.2744193565282547,0.19026276393959343,0.28098964051907044,0.4648923,0.6423732934851971,9905,-1284.0151121021252,0.32293415123678815,1
0.23314334533228817,0.2098000603699738,0.00179548795616095,20.78275667218288,15.96113028339773,1.5643793863606017,2.7971014191683192e-5,0.02254708892641815,0.14563649421956285,0.9885829926681858,-1.6711612778217964,-1.1483991403708247,-0.04518971867633237,5.677573512878239,-0.9880391546148972,-1.8357643971408384,0.02,0.18187813007899212,0.00247638775860498,0.01664153238667813,0.4482260570337422,0.35077789274198273,0.257651531334454,0.4648923,1.1172089425930452,9906,-1283.532676452582,0.18319308357880995,1
